id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1238036970011594753,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Yhdysvaltalaiset ampumahiihtäjät lähtivät kotiin Kontiolahden maailmancupista https://t.co/g7EiUpTGHS,us biathlete skiers left home from the kontiolahti world cup,2020-03-12 09:39:49+00:00,[]
1238032939407020037,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Opetusministeri Andersson: Flunssaisten opettajien ja hoitajien on jäätävä kotiin – kunnat voivat sulkea kouluja koronaviruksen takia https://t.co/bx7IEjKsCL,coronavirus minister of education andersson flu teachers and nurses must stay home municipalities can close schools for coronavirus,2020-03-12 09:23:48+00:00,[]
1238032939390242816,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Mitä haluaisit tietää koronaviruksesta? HS kerää lukijoiden kysymyksiä ja etsii vastaukset https://t.co/MNRzcd9hoz,what would you like to know about the coronator hs collects readers questions and is looking for answers,2020-03-12 09:23:48+00:00,[]
1238032687639736320,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kolumni | Tavallinen flunssa ei ole enää tavallinen – nämä asiat jokaisen flunssapotilaan pitäisi nyt ymmärtää https://t.co/mp3yVmsZNh,column ordinary flu is no longer ordinary these things for every flu patient should now understand,2020-03-12 09:22:48+00:00,[]
1238030672259923970,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","https://t.co/9zY2P5zVJQ | Trump kertoi koronavirukseen liittyvästä matkustuskiellosta, myös nolot hetket ennen ja jälkeen lähetettiin katsojille – kiroili ja laski kymmeneen https://t.co/ZTXz7cqR8O",trump told about the travel ban on the coronavirus also embarrassing moments before and after sent to viewers swear and dropped to ten,2020-03-12 09:14:48+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1238029664507113472,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | Allegro-junassa on ryhdytty mittaamaan kuume Pietariin matkustavilta, HS seurasi testejä https://t.co/aJaoLIt0NY",coronavirus the allegro train has started measuring fever from those traveling to st petersburg hs followed the tests,2020-03-12 09:10:48+00:00,[]
1238029412949544960,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Miksi tehdä paperia, kun voi tehdä jotain paljon arvokkaampaa – Suomen metsissä kasvaa uudenlainen aarre, kun vaateteollisuus etsii ratkaisua valtaviin päästöihinsä  https://t.co/66wXjTLIwE",why make paper when you can do something much more valuable a new treasure grows in finnish forests when the clothing industry is looking for a solution to its huge emissions,2020-03-12 09:09:48+00:00,[]
1238029412941139969,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Tartunnat | Husin henkilökunnassa koronatartunta, Uudellamaalla 14 uutta tapausta – tiedotustilaisuus kello 12.30 https://t.co/QAdApP2XqT",infections hus staff in koronataitun new cases in uusimaa a press conference at pm,2020-03-12 09:09:48+00:00,[]
1238023367225212928,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | Maastohiihdon sprinttikisa peruuntui Yhdysvalloista, Kanadan päätöskisat lähellä peruuntumista https://t.co/tzMc5gdmq2",coronavirus cross country ski sprint racing was canceled from the united states canadas decision races near cancellation,2020-03-12 08:45:46+00:00,[]
1238018077033484290,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jalkapallo | Norjan ihmeteini Haaland joutui koko PSG:n joukkueen pilkan kohteeksi https://t.co/BeYTUyPPyQ,football norwegian miraculi haaland was the subject of the entire psg team,2020-03-12 08:24:45+00:00,"[{'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226166627966976', 'name': 'Paris Saint-Germain'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226166627966976', 'name': 'Paris Saint-Germain'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]"
1238014802376736769,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Oikeudenkäynti | Räppäri Nikke Ankara tuomittiin seksuaalirikoksesta sakkoihin https://t.co/lBZgMk0Wa1,trial rapper nikke ankara was sentenced to fines for sexual offenses,2020-03-12 08:11:44+00:00,[]
1238011527539699712,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kommentti | Kukaan ei väitä KHL:n erotuomareita lahjotuiksi, mutta puhaltavatko he jäähyn helpommin Jokereille kuin SKA:lle https://t.co/YFm7nrYag7",comment no one claims to be bribed by khl referees but do they blow the joker more easily than ska,2020-03-12 07:58:43+00:00,[]
1238010771977547776,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | Kimi Räikkösen mielestä F1-kautta ei pitäisi aloittaa koronaviruksen takia: ”Kuulin, että varikolla on sairastunut ihmisiä” https://t.co/FUb3xrNAxX",coronavirus in kimi räikkönens opinion the f should not start because of the coronavirus i heard that people have had people in the depot,2020-03-12 07:55:43+00:00,[]
1238006489761054721,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Ruotsalaiset heräsivät koronaepidemian vakavuuteen – ”Mitä?! Vitsailetko sinä? Onko sinulla korona?” https://t.co/tlFlKgJfwq,coronavirus the swedes woke up to the severity of the corona epidemic “what are you joking do you have a corona ”,2020-03-12 07:38:42+00:00,[]
1238006237800824833,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kuolleet | Valokuvataiteilija Susanna Majuri on kuollut https://t.co/qJUE2ZKL7d,dead photography artist susanna majuri is dead,2020-03-12 07:37:42+00:00,[]
1238004222605615104,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",HS Kerava | Keravan asemalla käydään joka aamu kiivas kamppailu liityntäpysäköintipaikoista: ”Asemalle on tultava viimeistään kello 7.45” https://t.co/xOlIbUCY2c,hs kerava the kerava station is fierce every morning of a fierce struggle for access parking spaces “the station must come no later than am”,2020-03-12 07:29:42+00:00,[]
1238000695955111936,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kolumni | Nenässäni saattaa olla tappava ase, eikä se naurata enää yhtään https://t.co/HIX4p5ONzJ",column there may be a deadly weapon in my nose and it is no longer laughing at any,2020-03-12 07:15:41+00:00,[]
1237993642746417154,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Menovinkit | Siperia sekä 52 muuta ilmaista menoa tänään ja huomenna https://t.co/NHrXICf5YL,meno tips siberia and other free spending today and tomorrow,2020-03-12 06:47:39+00:00,[]
1237988729320505344,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Maailmalla leviää nyt kuvio, joka kertoo, miksi koronavirusepidemiaa on tärkeä rajoittaa voimaperäisesti alusta alkaen. Kuviosta puhutaan iskusanoilla madalla käyrää eli flatten the curve. Lue lisää: https://t.co/a2zsvm6F3n 💎 #korona #koronavirus #flatteningthecurve https://t.co/E0pKk9AHtd",there is now a pattern spreading around the world that tells you why it is important to strongly limit coronavirus epidemic from the beginning the pattern talks about the flaten the curve with the shock words read more #korona #flatteningthecurve,2020-03-12 06:28:08+00:00,[]
1237988353112498177,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","https://t.co/9zY2P5zVJQ | Mainosmies kuunteli Kansanradiota ja sai idean, josta syntyi supersuosittu Instagram-tili Kansan Kasvot: ”Suomalaiset ovat outoa kansaa” https://t.co/mDPKEkhDGC",the advertiser listened to the folk radio and got an idea that gave birth to a superpopular instagram account of the peoples face finns are a strange people,2020-03-12 06:26:38+00:00,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10041893684', 'name': 'Instagram'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10041893684', 'name': 'Instagram'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}]"
1237987849263349760,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jääkiekko | Joonas Donskoi taas törkytaklauksen kohteena New York Rangersia vastaan https://t.co/GfdELqzG5K,ice hockey joonas donskoi again the target of the bumpy against the new york rangers,2020-03-12 06:24:38+00:00,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1167954103571402753', 'name': 'Rangers at Avalanche'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1167954103571402753', 'name': 'Rangers at Avalanche'}}, {'domain': {'id': '68', 'name': 'Hockey Game', 'description': 'Sports Event specific to Hockey games'}, 'entity': {'id': '1167954103571402753', 'name': 'Rangers at Avalanche'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '829003651825889281', 'name': 'Joonas Donskoi'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '829003651825889281', 'name': 'Joonas Donskoi'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003651825889281', 'name': 'Joonas Donskoi'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003678765821984', 'name': 'Hockey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]"
1237984574464053248,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Espoo | Yli 100-vuotias suojeltu puutalo rapistuu hylättynä Leppävaarassa: Espoo lunasti rakennuksen 30 vuotta sitten, mutta ei ole pannut sitä vieläkään myyntiin https://t.co/lgtXOohoG8",hs espoo the protected wooden house over years of age is declined in leppävaara espoo redeemed the building years ago but still hasnt put it on sale,2020-03-12 06:11:37+00:00,[]
1237984322512134144,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kommentti | Trumpin puhe järkytti markkinoita, mutta pelottavampaa oli se, mitä hän ei sanonut https://t.co/Ainglzw3R8",comment trumps speech shocked the market but more scary was what he didnt say,2020-03-12 06:10:37+00:00,[]
1237979536677113856,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Tokion kuvernööri: Olympialaisten perumista ei voi ajatellakaan https://t.co/CzIvg8UWAT,coronavirus tokyo governor you cant think about canceling the olympics,2020-03-12 05:51:36+00:00,[]
1237978277266042881,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Jalkapallo | Liverpool-vahdin karmea virhe maksoi jatkopaikan Atléticoa vastaan – Jürgen Klopp ryöpytti vieraiden pelityyliä: ”Tajuan nyt, että olen todella huono häviäjä” https://t.co/Iw7Gk9K5Rr",football the scary mistake of the liverpool watchman paid for the sequel against atléticojürgen klopp cracked the guest style of the guests i now realize that im a really bad loser,2020-03-12 05:46:36+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '733774752607674369', 'name': 'Jurgen Klopp'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226219002265600', 'name': 'Liverpool FC'}}, {'domain': {'id': '93', 'name': 'Coach', 'description': ""A Coach like 'Bill Belichick'""}, 'entity': {'id': '733774752607674369', 'name': 'Jurgen Klopp'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226219002265600', 'name': 'Liverpool FC'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733774752607674369', 'name': 'Jurgen Klopp'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]"
1237973240041136128,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jääkiekko | Patrik Laine osui tärkeässä voitossa ja lähestyy piste-ennätystään https://t.co/7qz2bolEvi,ice hockey patrik laine hit an important win and is approaching his score record,2020-03-12 05:26:35+00:00,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1167954073833705481', 'name': 'Jets at Oilers'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '829003704430792704', 'name': 'Patrik Laine'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1167954073833705481', 'name': 'Jets at Oilers'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '829003704430792704', 'name': 'Patrik Laine'}}, {'domain': {'id': '68', 'name': 'Hockey Game', 'description': 'Sports Event specific to Hockey games'}, 'entity': {'id': '1167954073833705481', 'name': 'Jets at Oilers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003678765821984', 'name': 'Hockey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003704430792704', 'name': 'Patrik Laine'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]"
1237950821154906112,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS seuraa | Trump kieltää matkustamisen Euroopan maista Yhdysvaltoihin, NBA-kausi keskeytetään https://t.co/pfyQnMBKEE",hs follow trump prohibits travel from european countries to the united states the nba season is interrupted by,2020-03-12 03:57:30+00:00,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
1237947798156435456,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | Yhdysvallat kieltää matkustamisen Euroopasta, pörssit syöksyvät – HS seuraa talousvaikutuksia https://t.co/e5xPejFtGE",coronavirus the united states denies traveling from europe stock exchanges dusing hs follows economic effects,2020-03-12 03:45:29+00:00,[]
1237938478874349568,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Irak | Kaksi Yhdysvaltain johtaman liittouman sotilasta kuoli raketti-iskussa Irakissa, kuolettavin isku vuosiin https://t.co/H0oNwt1WP5",iraq two usled soldiers died in a rocket attack in iraq the most deadly blow to years,2020-03-12 03:08:27+00:00,[]
1237936715916025857,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | NBA-kausi keskeytetään pelaajan saatua koronavirustartunnan https://t.co/abOAc4wE6L,coronavirus the nba season is interrupted after the player received the corona vavigation,2020-03-12 03:01:27+00:00,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000607734', 'name': 'NBA Basketball', 'description': 'All the latest basketball action from the NBA.'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083889454813185', 'name': 'NBA'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '706083902411055104', 'name': 'Basketball'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}]"
1237936463838396416,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Näyttelijä Tom Hanksilla koronavirustartunta https://t.co/dLDZqrOyFk,coronavirus actor tom hanksi koronavirus infection,2020-03-12 03:00:27+00:00,[]
1237919839165001729,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | Trump kieltää matkustamisen Euroopasta Yhdysvaltoihin koronanviruksen takia, kielto koskenee myös kauppaa ja rahtia https://t.co/zfkYCM4hpS",coronavirus trump prohibits travel from europe to the united states due to a corona virus the ban will also be affected by trade and freight,2020-03-12 01:54:23+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1237913541866332162,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Trump kieltää matkustamisen Euroopasta Yhdysvaltoihin https://t.co/I55lJCFaNR,trump denies travel from europe to the united states,2020-03-12 01:29:22+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1237892754580967424,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Britannia | Kiertojelu Lontoossa vie oligarkkien luksustaloille: Upporikkaat venäläiset jopa maksavat pääsystä brittipolitiikkojen lähelle https://t.co/CJENZg77sz,britain reduction in london takes the oligarchs to luxury houses upporous russians even pay for access to british policies,2020-03-12 00:06:46+00:00,[]
1237892754576826369,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Ihmiset | Kun tapaat uuden ihmisen, yksi kysymys paljastaa, oletko ennakkoluuloinen – Tästä syystä meillä on stereotypioita ja näin niistä pääsee eroon  https://t.co/zBeCtD0VOE",people when you meet a new person one question reveals if you are prejudiced this is why we have stereotypes and thus get rid of them,2020-03-12 00:06:46+00:00,[]
1237892754564214784,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koronavirus | ”Matalan käyrän” kuvio kertoo, miksi koronavirusepidemiaa on välttämätöntä rajoittaa alusta alkaen https://t.co/a2zsvmofUV",coronavirus the low curve pattern tells you why it is necessary to limit coronavirus epidemic from the beginning,2020-03-12 00:06:46+00:00,[]
1237892754442792961,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Koulut | Kun Emma Koponen palasi Pekingistä Lahteen, hän sai vastaansa koronaviruspelon: töihin ei saanut mennä, äiti ei halunnut tavata, ja lapset juoksivat karkuun  https://t.co/pP6MXZtleU",schools when emma koponen returned from beijing to lahti she received a fear of coronavirus she couldnt go to work mom didnt want to meet and the kids ran away,2020-03-12 00:06:46+00:00,[]
1237892251042209799,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",HS-analyysi | Risteily-yhtiöiden pahimmasta painajaisesta tuli totta https://t.co/f4ahTm6Tdj,hs analysis the worst nightmare of cruise companies became true,2020-03-12 00:04:46+00:00,[]
1237892250853502976,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",HS-analyysi | Urheilua on syytä rajoittaa Suomessa koronaviruksen takia https://t.co/D4UI7sVPvd,hs analysis sports should be restricted in finland for the coronavirus,2020-03-12 00:04:46+00:00,[]
